2014-06-05 21:56:02,685,0
2014-06-05 21:56:02,289,2
2014-06-05 21:56:02,77,1
2014-06-05 21:56:02,193,2
2014-06-05 21:56:02,4304,1
2014-06-05 21:56:02,1107,1
2014-06-05 21:56:02,704,0
2014-06-05 21:56:02,688,2
2014-06-05 21:56:02,2706,1
2014-06-05 21:56:02,403,0
2014-06-05 21:56:02,696,2
2014-06-05 21:56:02,532,1
2014-06-05 21:56:02,130,1
2014-06-05 21:56:02,260,0
2014-06-05 21:56:02,232,1
2014-06-05 21:56:02,23889,0
2014-06-05 21:56:02,29,1
2014-06-05 21:56:02,421,1
2014-06-05 21:56:02,411,0
2014-06-05 21:56:02,11061,0
2014-06-05 21:56:02,303,1
2014-06-05 21:56:02,3034,1
2014-06-05 21:56:02,567,0
2014-06-05 21:56:02,47,1
2014-06-05 21:56:02,2078,2
2014-06-05 21:56:02,24,2
2014-06-05 21:56:02,34,0
2014-06-05 21:56:02,204,1
2014-06-05 21:56:02,11,1
2014-06-05 21:56:02,510,2
2014-06-05 21:56:02,1603,4
2014-06-05 21:56:02,1108,0
2014-06-05 21:56:03,432,2
2014-06-05 21:56:02,4,0
2014-06-05 21:56:02,674,0
2014-06-05 21:56:03,228,0
2014-06-05 21:56:03,59,2
2014-06-05 21:56:03,329,0
2014-06-05 21:56:03,905,1
2014-06-05 21:56:03,165,0
2014-06-05 21:56:03,155,0
2014-06-05 21:56:03,5621,1
2014-06-05 21:56:03,931,0
2014-06-05 21:56:03,2028,1
2014-06-05 21:56:03,723,0
2014-06-05 21:56:03,584,0
2014-06-05 21:56:03,494,1
2014-06-05 21:56:03,266,1
2014-06-05 21:56:03,403,2
2014-06-05 21:56:03,223,0
2014-06-05 21:56:03,1139,2
2014-06-05 21:56:03,15,1
2014-06-05 21:56:03,4480,0
2014-06-05 21:56:03,229,1
2014-06-05 21:56:03,167,1
2014-06-05 21:56:03,99,0
2014-06-05 21:56:03,290,1
2014-06-05 21:56:03,278,1
2014-06-05 21:56:03,361,0
2014-06-05 21:56:03,722,0
2014-06-05 21:56:03,65336,0
2014-06-05 21:56:03,363,1
2014-06-05 21:56:03,14,0
2014-06-05 21:56:03,294,0
2014-06-05 21:56:03,63,1
2014-06-05 21:56:03,412,1
2014-06-05 21:56:03,51,0
2014-06-05 21:56:03,2251,1
2014-06-05 21:56:03,1635,0
2014-06-05 21:56:03,286,1
2014-06-05 21:56:03,187,1
2014-06-05 21:56:03,486,1
2014-06-05 21:56:03,580,2
2014-06-05 21:56:03,2544,0
2014-06-05 21:56:03,274,0
2014-06-05 21:56:03,28933,1
2014-06-05 21:56:03,54,0
2014-06-05 21:56:03,378,0
2014-06-05 21:56:03,10469,1
2014-06-05 21:56:03,603,1
2014-06-05 21:56:03,7,1
2014-06-05 21:56:03,2606,1
2014-06-05 21:56:03,1031,3
2014-06-05 21:56:03,130,0
2014-06-05 21:56:03,128,0
2014-06-05 21:56:03,1513,0
2014-06-05 21:56:03,152,1
2014-06-05 21:56:04,1787,0
2014-06-05 21:56:04,2033,1
2014-06-05 21:56:04,76,0
2014-06-05 21:56:04,5324,0
2014-06-05 21:56:04,4969,0
2014-06-05 21:56:04,540,0
2014-06-05 21:56:04,33,1
2014-06-05 21:56:04,656,1
2014-06-05 21:56:04,107,1
2014-06-05 21:56:04,360,0
2014-06-05 21:56:04,120,0
2014-06-05 21:56:04,1071,0
2014-06-05 21:56:04,5,1
2014-06-05 21:56:04,64,1
2014-06-05 21:56:04,272,0
2014-06-05 21:56:04,62,1
2014-06-05 21:56:04,486,1
2014-06-05 21:56:04,1082,1
2014-06-05 21:56:04,1013,0
2014-06-05 21:56:04,689,1
2014-06-05 21:56:04,1347,3
2014-06-05 21:56:04,382,0
2014-06-05 21:56:04,68,2
2014-06-05 21:56:04,156,2
2014-06-05 21:56:04,657,1
2014-06-05 21:56:04,702,0
2014-06-05 21:56:04,216,1
2014-06-05 21:56:04,94,0
2014-06-05 21:56:04,765,1
2014-06-05 21:56:04,3186,0
2014-06-05 21:56:04,3466,1
2014-06-05 21:56:04,254,1
2014-06-05 21:56:04,93,1
2014-06-05 21:56:04,127,1
2014-06-05 21:56:04,60,1
2014-06-05 21:56:04,417,1
2014-06-05 21:56:04,9,1
2014-06-05 21:56:04,256,1
2014-06-05 21:56:04,903,1
2014-06-05 21:56:04,3584,1
2014-06-05 21:56:04,1,0
2014-06-05 21:56:04,2108,0
2014-06-05 21:56:04,179,1
2014-06-05 21:56:04,163,0
2014-06-05 21:56:04,575,1
2014-06-05 21:56:04,673,1
2014-06-05 21:56:04,225,2
2014-06-05 21:56:04,4510,1
2014-06-05 21:56:04,627,1
2014-06-05 21:56:04,9,1
2014-06-05 21:56:04,91,0
2014-06-05 21:56:04,642,3
2014-06-05 21:56:04,479,1
2014-06-05 21:56:04,93,3
2014-06-05 21:56:04,379,0
2014-06-05 21:56:05,366,0
2014-06-05 21:56:05,410,1
2014-06-05 21:56:05,660,1
2014-06-05 21:56:05,55,0
2014-06-05 21:56:05,53,1
2014-06-05 21:56:05,16,1
2014-06-05 21:56:05,220,0
2014-06-05 21:56:05,9066,1
2014-06-05 21:56:05,393,0
2014-06-05 21:56:05,86,0
2014-06-05 21:56:05,457,0
2014-06-05 21:56:05,621,0
2014-06-05 21:56:05,456,2
2014-06-05 21:56:05,279,0
2014-06-05 21:56:05,243,0
2014-06-05 21:56:05,218595,1
2014-06-05 21:56:05,630,0
2014-06-05 21:56:05,41,0
2014-06-05 21:56:05,961,0
2014-06-05 21:56:05,40,1
2014-06-05 21:56:05,235,0
2014-06-05 21:56:05,319,0
2014-06-05 21:56:05,4,1
2014-06-05 21:56:05,747,4
2014-06-05 21:56:05,4,0
2014-06-05 21:56:05,532,1
2014-06-05 21:56:05,2156,1
2014-06-05 21:56:05,540,1
2014-06-05 21:56:05,215,4
2014-06-05 21:56:05,883,1
2014-06-05 21:56:05,258,0
2014-06-05 21:56:05,336,0
2014-06-05 21:56:05,600,1
2014-06-05 21:56:05,62,1
2014-06-05 21:56:05,427,2
2014-06-05 21:56:05,4585,1
2014-06-05 21:56:05,107,1
2014-06-05 21:56:05,1462,1
2014-06-05 21:56:05,5333,1
2014-06-05 21:56:05,0,0
2014-06-05 21:56:05,48,1
2014-06-05 21:56:05,2109,1
2014-06-05 21:56:06,209,1
2014-06-05 21:56:06,97,1
2014-06-05 21:56:06,83,1
2014-06-05 21:56:06,11,1
2014-06-05 21:56:06,203,0
2014-06-05 21:56:06,893,1
2014-06-05 21:56:06,1001,1
2014-06-05 21:56:06,871,0
2014-06-05 21:56:06,80,0
2014-06-05 21:56:06,1504,1
2014-06-05 21:56:06,534,0
2014-06-05 21:56:06,3185,1
2014-06-05 21:56:06,498,1
2014-06-05 21:56:06,199,0
2014-06-05 21:56:06,204,1
2014-06-05 21:56:06,763,0
2014-06-05 21:56:06,807,1
2014-06-05 21:56:06,3492,1
2014-06-05 21:56:06,489,1
2014-06-05 21:56:06,336,1
2014-06-05 21:56:06,678,0
2014-06-05 21:56:06,190,0
2014-06-05 21:56:06,1249,1
2014-06-05 21:56:06,2699,0
2014-06-05 21:56:06,2517,1
2014-06-05 21:56:06,241,1
2014-06-05 21:56:06,1893,1
2014-06-05 21:56:06,283,1
2014-06-05 21:56:06,15,1
2014-06-05 21:56:06,16563,1
2014-06-05 21:56:06,300,1
2014-06-05 21:56:06,1246,5
2014-06-05 21:56:06,792,1
2014-06-05 21:56:06,884,1
2014-06-05 21:56:06,65,0
2014-06-05 21:56:06,224,0
2014-06-05 21:56:06,976,1
2014-06-05 21:56:06,12,1
2014-06-05 21:56:06,106,1
2014-06-05 21:56:06,61400,1
2014-06-05 21:56:06,291,2
2014-06-05 21:56:06,73,0
2014-06-05 21:56:06,509,1
2014-06-05 21:56:06,7192,0
2014-06-05 21:56:06,789,0
2014-06-05 21:56:06,386,0
2014-06-05 21:56:07,1009,0
2014-06-05 21:56:07,35,0
2014-06-05 21:56:07,0,0
2014-06-05 21:56:07,43,0
2014-06-05 21:56:07,10537,1
2014-06-05 21:56:07,2275,0
2014-06-05 21:56:07,2606,0
2014-06-05 21:56:07,111,0
2014-06-05 21:56:07,537,1
2014-06-05 21:56:07,216,0
2014-06-05 21:56:07,217,1
2014-06-05 21:56:07,383,0
2014-06-05 21:56:07,176,1
2014-06-05 21:56:07,374,0
2014-06-05 21:56:07,10,1
2014-06-05 21:56:07,1151,1
2014-06-05 21:56:07,192,1
2014-06-05 21:56:07,123,1
2014-06-05 21:56:07,839,1
2014-06-05 21:56:07,1404,1
2014-06-05 21:56:07,271,1
2014-06-05 21:56:07,400,2
2014-06-05 21:56:07,94,0
2014-06-05 21:56:07,13052,0
2014-06-05 21:56:07,137,0
2014-06-05 21:56:07,1850,1
2014-06-05 21:56:07,1128,0
2014-06-05 21:56:07,432,0
2014-06-05 21:56:07,21,0
2014-06-05 21:56:07,5844,1
2014-06-05 21:56:07,291,1
2014-06-05 21:56:07,275,2
2014-06-05 21:56:07,649,1
2014-06-05 21:56:07,625,0
2014-06-05 21:56:07,1500,0
2014-06-05 21:56:07,149,1
2014-06-05 21:56:07,67,1
2014-06-05 21:56:07,106,0
2014-06-05 21:56:07,227,1
2014-06-05 21:56:07,214,0
2014-06-05 21:56:07,2726,1
2014-06-05 21:56:07,15,0
2014-06-05 21:56:07,3109,1
2014-06-05 21:56:07,817,1
2014-06-05 21:56:07,84,0
2014-06-05 21:56:07,59185,2
2014-06-05 21:56:07,3547,0
2014-06-05 21:56:07,235,1
2014-06-05 21:56:07,879,0
2014-06-05 21:56:07,47,1
2014-06-05 21:56:07,446,0
2014-06-05 21:56:07,160,0
2014-06-05 21:56:07,2152,3
2014-06-05 21:56:07,1270,0
2014-06-05 21:56:07,9,1
2014-06-05 21:56:07,1779,0
2014-06-05 21:56:07,345,1
2014-06-05 21:56:08,0,0
2014-06-05 21:56:08,361,0
2014-06-05 21:56:08,3256,1
2014-06-05 21:56:08,1022,2
2014-06-05 21:56:08,1525,1
2014-06-05 21:56:08,1,0
2014-06-05 21:56:08,188,0
2014-06-05 21:56:08,568,1
2014-06-05 21:56:08,1086,1
2014-06-05 21:56:08,76,1
2014-06-05 21:56:08,1,0
2014-06-05 21:56:08,1069,1
2014-06-05 21:56:08,451,1
2014-06-05 21:56:08,449,1
2014-06-05 21:56:08,611,1
2014-06-05 21:56:08,131,1
2014-06-05 21:56:08,286,1
2014-06-05 21:56:08,813,2
2014-06-05 21:56:08,8922,1
2014-06-05 21:56:08,197,0
2014-06-05 21:56:08,7,0
2014-06-05 21:56:08,560,0
2014-06-05 21:56:08,1612,1
2014-06-05 21:56:08,6,1
2014-06-05 21:56:08,317,1
2014-06-05 21:56:08,134,1
2014-06-05 21:56:08,1274,1
2014-06-05 21:56:08,182,1
2014-06-05 21:56:08,467,0
2014-06-05 21:56:08,126,1
2014-06-05 21:56:08,438,1
2014-06-05 21:56:08,19365,1
2014-06-05 21:56:08,72,1
2014-06-05 21:56:08,121,0
2014-06-05 21:56:08,56,1
2014-06-05 21:56:08,277,1
2014-06-05 21:56:08,139,1
2014-06-05 21:56:08,1096,1
2014-06-05 21:56:08,0,1
2014-06-05 21:56:08,184,1
2014-06-05 21:56:08,998,1
2014-06-05 21:56:08,1309,2
2014-06-05 21:56:08,30,0
2014-06-05 21:56:09,392,0
2014-06-05 21:56:09,72,0
2014-06-05 21:56:09,8968,1
2014-06-05 21:56:09,188,0
2014-06-05 21:56:09,18806,1
2014-06-05 21:56:09,629,1
2014-06-05 21:56:09,372,1
2014-06-05 21:56:09,422,0
2014-06-05 21:56:09,208,0
2014-06-05 21:56:09,130,1
2014-06-05 21:56:09,2,0
2014-06-05 21:56:09,19,1
2014-06-05 21:56:09,202,0
2014-06-05 21:56:09,1111,1
2014-06-05 21:56:09,1242,1
2014-06-05 21:56:09,115,0
2014-06-05 21:56:09,88,0
2014-06-05 21:56:09,148,1
2014-06-05 21:56:09,50,6
2014-06-05 21:56:09,1105,1
2014-06-05 21:56:09,250,0
2014-06-05 21:56:09,8054,1
2014-06-05 21:56:09,173,3
2014-06-05 21:56:09,58,1
2014-06-05 21:56:09,177,0
2014-06-05 21:56:09,1012,1
2014-06-05 21:56:09,150,0
2014-06-05 21:56:09,1073,0
2014-06-05 21:56:09,352,1
2014-06-05 21:56:09,739,0
2014-06-05 21:56:09,85,0
2014-06-05 21:56:09,197,2
2014-06-05 21:56:09,1422,1
2014-06-05 21:56:09,10007,1
2014-06-05 21:56:09,31,1
2014-06-05 21:56:09,86,2
2014-06-05 21:56:09,2316,0
2014-06-05 21:56:09,205,1
2014-06-05 21:56:09,141,0
2014-06-05 21:56:09,697,0
2014-06-05 21:56:09,430,1
2014-06-05 21:56:09,77,1
2014-06-05 21:56:09,315,0
2014-06-05 21:56:09,332,0
2014-06-05 21:56:09,0,0
2014-06-05 21:56:09,349,1
2014-06-05 21:56:09,0,0
2014-06-05 21:56:09,448,1
2014-06-05 21:56:09,314,0
2014-06-05 21:56:09,70,1
2014-06-05 21:56:09,37,1
2014-06-05 21:56:09,2007,1
2014-06-05 21:56:09,166,1
2014-06-05 21:56:09,93,1
2014-06-05 21:56:09,61,1
2014-06-05 21:56:09,5670,1
2014-06-05 21:56:09,384,3
2014-06-05 21:56:09,199,0
2014-06-05 21:56:09,198,0
2014-06-05 21:56:10,688,1
2014-06-05 21:56:10,325,1
2014-06-05 21:56:10,143,0
2014-06-05 21:56:10,25,0
2014-06-05 21:56:10,561,1
2014-06-05 21:56:10,101,0
2014-06-05 21:56:10,700,0
2014-06-05 21:56:10,630,1
2014-06-05 21:56:10,777,0
2014-06-05 21:56:10,71,0
2014-06-05 21:56:10,572,0
2014-06-05 21:56:10,1151,1
2014-06-05 21:56:10,192,2
2014-06-05 21:56:10,190,1
2014-06-05 21:56:10,16,0
2014-06-05 21:56:10,344,1
2014-06-05 21:56:10,94,1
2014-06-05 21:56:10,568,1
2014-06-05 21:56:10,412,1
2014-06-05 21:56:10,358,1
2014-06-05 21:56:10,1200,0
2014-06-05 21:56:10,16,0
2014-06-05 21:56:10,1791,1
2014-06-05 21:56:10,579,1
2014-06-05 21:56:10,479,1
2014-06-05 21:56:10,454,2
2014-06-05 21:56:10,391,4
2014-06-05 21:56:10,1985,0
2014-06-05 21:56:10,819,0
2014-06-05 21:56:10,2805,1
2014-06-05 21:56:10,314,0
2014-06-05 21:56:10,255,1
2014-06-05 21:56:10,154,1
2014-06-05 21:56:10,239,1
2014-06-05 21:56:10,150,1
2014-06-05 21:56:10,403,0
2014-06-05 21:56:10,429,1
2014-06-05 21:56:10,2198,3
2014-06-05 21:56:10,218,2
2014-06-05 21:56:10,46,3
2014-06-05 21:56:10,1116,1
2014-06-05 21:56:10,179,1
2014-06-05 21:56:10,175,1
2014-06-05 21:56:10,635,0
2014-06-05 21:56:10,233,0
2014-06-05 21:56:10,73,1
2014-06-05 21:56:11,111,0
2014-06-05 21:56:11,820,0
2014-06-05 21:56:11,692,0
2014-06-05 21:56:11,789,0
2014-06-05 21:56:11,296,0
2014-06-05 21:56:11,432,0
2014-06-05 21:56:11,705,1
2014-06-05 21:56:11,1468,1
2014-06-05 21:56:11,359,0
2014-06-05 21:56:11,611,0
2014-06-05 21:56:11,0,0
2014-06-05 21:56:11,1802,1
2014-06-05 21:56:11,320,0
2014-06-05 21:56:11,2,0
2014-06-05 21:56:11,147,0
2014-06-05 21:56:11,356,1
2014-06-05 21:56:11,554,1
2014-06-05 21:56:11,10,1
2014-06-05 21:56:11,169,1
2014-06-05 21:56:11,1530,2
2014-06-05 21:56:11,506,0
2014-06-05 21:56:11,427,1
2014-06-05 21:56:11,160,0
2014-06-05 21:56:11,303,3
2014-06-05 21:56:11,229,1
2014-06-05 21:56:11,127,0
2014-06-05 21:56:11,3834,0
2014-06-05 21:56:11,27,0
2014-06-05 21:56:11,4,0
2014-06-05 21:56:11,1080,0
2014-06-05 21:56:11,33564,2
2014-06-05 21:56:11,200,1
2014-06-05 21:56:11,452,1
2014-06-05 21:56:11,28475,1
2014-06-05 21:56:11,0,0
2014-06-05 21:56:11,884,3
2014-06-05 21:56:11,772,0
2014-06-05 21:56:11,213,0
2014-06-05 21:56:11,1,0
2014-06-05 21:56:11,1146,1
2014-06-05 21:56:11,634,1
2014-06-05 21:56:11,612,1
2014-06-05 21:56:11,753,2
2014-06-05 21:56:11,900,1
2014-06-05 21:56:11,1879,0
2014-06-05 21:56:11,418,1
2014-06-05 21:56:11,479,1
2014-06-05 21:56:11,109,1
2014-06-05 21:56:11,1044,1
2014-06-05 21:56:11,384,2
2014-06-05 21:56:11,61,1
2014-06-05 21:56:12,74,0
2014-06-05 21:56:12,253,0
2014-06-05 21:56:12,12534,0
2014-06-05 21:56:12,1122,0
2014-06-05 21:56:12,244,1
2014-06-05 21:56:12,45,0
2014-06-05 21:56:12,165,0
2014-06-05 21:56:12,4040,1
2014-06-05 21:56:12,328,1
2014-06-05 21:56:12,48,0
2014-06-05 21:56:12,905,1
2014-06-05 21:56:12,2096,1
2014-06-05 21:56:12,190,1
2014-06-05 21:56:12,767,0
2014-06-05 21:56:12,152,1
2014-06-05 21:56:12,2898,1
2014-06-05 21:56:12,611,1
2014-06-05 21:56:12,520,0
2014-06-05 21:56:12,590,2
2014-06-05 21:56:12,282,1
2014-06-05 21:56:12,1373,1
2014-06-05 21:56:12,109,1
